space_index,time_index,time_center_s,location_center_m,speed_kmh,sample_count,filled,t_bottom_left_s,t_bottom_right_s,t_top_right_s,t_top_left_s,x_bottom_m,x_top_m
0,0,16.0,26.577777777777662,66.99428571428572,10,0,1.0,31.0,31.0,1.0,1.57777777777766,51.57777777777766
0,1,46.0,26.577777777777662,75.84666666666665,9,0,31.0,61.0,61.0,31.0,1.57777777777766,51.57777777777766
0,2,76.0,26.577777777777662,68.28622222222222,10,0,61.0,91.0,91.0,61.0,1.57777777777766,51.57777777777766
0,3,106.0,26.577777777777662,62.555641025641016,26,0,91.0,121.0,121.0,91.0,1.57777777777766,51.57777777777766
0,4,136.0,26.577777777777662,70.31746031746032,21,0,121.0,151.0,151.0,121.0,1.57777777777766,51.57777777777766
0,5,166.0,26.577777777777662,65.88628306878307,27,0,151.0,181.0,181.0,151.0,1.57777777777766,51.57777777777766
0,6,196.0,26.577777777777662,75.14464285714284,14,0,181.0,211.0,211.0,181.0,1.57777777777766,51.57777777777766
0,7,226.0,26.577777777777662,69.24388888888889,12,0,211.0,241.0,241.0,211.0,1.57777777777766,51.57777777777766
0,8,256.0,26.577777777777662,70.53415873015872,15,0,241.0,271.0,271.0,241.0,1.57777777777766,51.57777777777766
0,9,286.0,26.577777777777662,74.0,8,0,271.0,301.0,301.0,271.0,1.57777777777766,51.57777777777766
0,10,316.0,26.577777777777662,68.25977926587301,16,0,301.0,331.0,331.0,301.0,1.57777777777766,51.57777777777766
0,11,346.0,26.577777777777662,68.9346064814815,24,0,331.0,361.0,361.0,331.0,1.57777777777766,51.57777777777766
0,12,376.0,26.577777777777662,62.92441358024692,18,0,361.0,391.0,391.0,361.0,1.57777777777766,51.57777777777766
0,13,406.0,26.577777777777662,61.05288525132275,24,0,391.0,421.0,421.0,391.0,1.57777777777766,51.57777777777766
0,14,436.0,26.577777777777662,61.74777504105091,29,0,421.0,451.0,451.0,421.0,1.57777777777766,51.57777777777766
0,15,466.0,26.577777777777662,64.12216517857144,32,0,451.0,481.0,481.0,451.0,1.57777777777766,51.57777777777766
0,16,496.0,26.577777777777662,67.22625000000001,22,0,481.0,511.0,511.0,481.0,1.57777777777766,51.57777777777766
0,17,526.0,26.577777777777662,75.43208994708995,21,0,511.0,541.0,541.0,511.0,1.57777777777766,51.57777777777766
0,18,556.0,26.577777777777662,64.56978505291004,24,0,541.0,571.0,571.0,541.0,1.57777777777766,51.57777777777766
0,19,586.0,26.577777777777662,70.22249735449735,15,0,571.0,601.0,601.0,571.0,1.57777777777766,51.57777777777766
0,20,616.0,26.577777777777662,65.08656250000001,16,0,601.0,631.0,631.0,601.0,1.57777777777766,51.57777777777766
0,21,646.0,26.577777777777662,71.11781746031745,14,0,631.0,661.0,661.0,631.0,1.57777777777766,51.57777777777766
0,22,676.0,26.577777777777662,65.68780952380952,25,0,661.0,691.0,691.0,661.0,1.57777777777766,51.57777777777766
0,23,706.0,26.577777777777662,66.61304292929293,22,0,691.0,721.0,721.0,691.0,1.57777777777766,51.57777777777766
0,24,736.0,26.577777777777662,65.79467936507936,25,0,721.0,751.0,751.0,721.0,1.57777777777766,51.57777777777766
0,25,766.0,26.577777777777662,60.248387096774195,31,0,751.0,781.0,781.0,751.0,1.57777777777766,51.57777777777766
0,26,796.0,26.577777777777662,65.18710978835978,24,0,781.0,811.0,811.0,781.0,1.57777777777766,51.57777777777766
0,27,826.0,26.577777777777662,69.59704081632653,14,0,811.0,841.0,841.0,811.0,1.57777777777766,51.57777777777766
0,28,856.0,26.577777777777662,73.45083333333335,8,0,841.0,871.0,871.0,841.0,1.57777777777766,51.57777777777766
0,29,886.0,26.577777777777662,53.94725056689342,28,0,871.0,901.0,901.0,871.0,1.57777777777766,51.57777777777766
0,30,916.0,26.577777777777662,57.56333333333334,39,0,901.0,931.0,931.0,901.0,1.57777777777766,51.57777777777766
0,31,946.0,26.577777777777662,48.99686274509804,51,0,931.0,961.0,961.0,931.0,1.57777777777766,51.57777777777766
0,32,976.0,26.577777777777662,47.071494408369404,44,0,961.0,991.0,991.0,961.0,1.57777777777766,51.57777777777766
0,33,1006.0,26.577777777777662,51.44281746031745,39,0,991.0,1021.0,1021.0,991.0,1.57777777777766,51.57777777777766
0,34,1036.0,26.577777777777662,47.88899501661129,43,0,1021.0,1051.0,1051.0,1021.0,1.57777777777766,51.57777777777766
0,35,1066.0,26.577777777777662,44.08710801393728,41,0,1051.0,1081.0,1081.0,1051.0,1.57777777777766,51.57777777777766
0,36,1096.0,26.577777777777662,50.106148459383746,34,0,1081.0,1111.0,1111.0,1081.0,1.57777777777766,51.57777777777766
0,37,1126.0,26.577777777777662,47.60418518518518,30,0,1111.0,1141.0,1141.0,1111.0,1.57777777777766,51.57777777777766
0,38,1156.0,26.577777777777662,54.870588235294115,17,0,1141.0,1171.0,1171.0,1141.0,1.57777777777766,51.57777777777766
0,39,1186.0,26.577777777777662,68.72911904761904,15,0,1171.0,1201.0,1201.0,1171.0,1.57777777777766,51.57777777777766
0,40,1216.0,26.577777777777662,55.87368253968252,30,0,1201.0,1231.0,1231.0,1201.0,1.57777777777766,51.57777777777766
0,41,1246.0,26.577777777777662,60.77352733686069,27,0,1231.0,1261.0,1261.0,1231.0,1.57777777777766,51.57777777777766
0,42,1276.0,26.577777777777662,60.825407268170416,19,0,1261.0,1291.0,1291.0,1261.0,1.57777777777766,51.57777777777766
0,43,1306.0,26.577777777777662,65.08001488095238,16,0,1291.0,1321.0,1321.0,1291.0,1.57777777777766,51.57777777777766
0,44,1336.0,26.577777777777662,57.18852380952381,15,0,1321.0,1351.0,1351.0,1321.0,1.57777777777766,51.57777777777766
0,45,1366.0,26.577777777777662,55.010047425474255,41,0,1351.0,1381.0,1381.0,1351.0,1.57777777777766,51.57777777777766
0,46,1396.0,26.577777777777662,54.31203125,32,0,1381.0,1411.0,1411.0,1381.0,1.57777777777766,51.57777777777766
0,47,1426.0,26.577777777777662,64.24211640211641,21,0,1411.0,1441.0,1441.0,1411.0,1.57777777777766,51.57777777777766
0,48,1456.0,26.577777777777662,62.3262315270936,29,0,1441.0,1471.0,1471.0,1441.0,1.57777777777766,51.57777777777766
0,49,1486.0,26.577777777777662,60.20354797979797,22,0,1471.0,1501.0,1501.0,1471.0,1.57777777777766,51.57777777777766
0,50,1516.0,26.577777777777662,54.69924242424243,33,0,1501.0,1531.0,1531.0,1501.0,1.57777777777766,51.57777777777766
0,51,1546.0,26.577777777777662,58.92031972789117,35,0,1531.0,1561.0,1561.0,1531.0,1.57777777777766,51.57777777777766
0,52,1576.0,26.577777777777662,50.884787157287164,33,0,1561.0,1591.0,1591.0,1561.0,1.57777777777766,51.57777777777766
0,53,1606.0,26.577777777777662,39.420965608465615,42,0,1591.0,1621.0,1621.0,1591.0,1.57777777777766,51.57777777777766
0,54,1636.0,26.577777777777662,32.40563218390804,58,0,1621.0,1651.0,1651.0,1621.0,1.57777777777766,51.57777777777766
0,55,1666.0,26.577777777777662,36.29096926713948,47,0,1651.0,1681.0,1681.0,1651.0,1.57777777777766,51.57777777777766
0,56,1696.0,26.577777777777662,37.63666735084839,58,0,1681.0,1711.0,1711.0,1681.0,1.57777777777766,51.57777777777766
0,57,1726.0,26.577777777777662,32.78077289377289,65,0,1711.0,1741.0,1741.0,1711.0,1.57777777777766,51.57777777777766
0,58,1756.0,26.577777777777662,30.543935185185184,60,0,1741.0,1771.0,1771.0,1741.0,1.57777777777766,51.57777777777766
0,59,1786.0,26.577777777777662,21.56391631652661,68,0,1771.0,1801.0,1801.0,1771.0,1.57777777777766,51.57777777777766
0,60,1816.0,26.577777777777662,25.554202898550724,69,0,1801.0,1831.0,1831.0,1801.0,1.57777777777766,51.57777777777766
0,61,1846.0,26.577777777777662,23.505144032921805,81,0,1831.0,1861.0,1861.0,1831.0,1.57777777777766,51.57777777777766
0,62,1876.0,26.577777777777662,26.524004273504275,65,0,1861.0,1891.0,1891.0,1861.0,1.57777777777766,51.57777777777766
0,63,1906.0,26.577777777777662,28.71826228878648,62,0,1891.0,1921.0,1921.0,1891.0,1.57777777777766,51.57777777777766
0,64,1936.0,26.577777777777662,23.9438782051282,78,0,1921.0,1951.0,1951.0,1921.0,1.57777777777766,51.57777777777766
0,65,1966.0,26.577777777777662,21.51774224117507,67,0,1951.0,1981.0,1981.0,1951.0,1.57777777777766,51.57777777777766
0,66,1996.0,26.577777777777662,21.929422398589068,72,0,1981.0,2011.0,2011.0,1981.0,1.57777777777766,51.57777777777766
0,67,2026.0,26.577777777777662,28.594957264957273,78,0,2011.0,2041.0,2041.0,2011.0,1.57777777777766,51.57777777777766
0,68,2056.0,26.577777777777662,34.11299537037036,60,0,2041.0,2071.0,2071.0,2041.0,1.57777777777766,51.57777777777766
0,69,2086.0,26.577777777777662,32.160723809523816,50,0,2071.0,2101.0,2101.0,2071.0,1.57777777777766,51.57777777777766
0,70,2116.0,26.577777777777662,29.502177579365082,56,0,2101.0,2131.0,2131.0,2101.0,1.57777777777766,51.57777777777766
0,71,2146.0,26.577777777777662,34.57553201506591,59,0,2131.0,2161.0,2161.0,2131.0,1.57777777777766,51.57777777777766
0,72,2176.0,26.577777777777662,34.93372023809523,64,0,2161.0,2191.0,2191.0,2161.0,1.57777777777766,51.57777777777766
0,73,2206.0,26.577777777777662,36.759127906976744,43,0,2191.0,2221.0,2221.0,2191.0,1.57777777777766,51.57777777777766
0,74,2236.0,26.577777777777662,37.90608333333334,40,0,2221.0,2251.0,2251.0,2221.0,1.57777777777766,51.57777777777766
0,75,2266.0,26.577777777777662,19.502673611111113,80,0,2251.0,2281.0,2281.0,2251.0,1.57777777777766,51.57777777777766
0,76,2296.0,26.577777777777662,14.428498498498493,111,0,2281.0,2311.0,2311.0,2281.0,1.57777777777766,51.57777777777766
0,77,2326.0,26.577777777777662,19.720514619883044,95,0,2311.0,2341.0,2341.0,2311.0,1.57777777777766,51.57777777777766
0,78,2356.0,26.577777777777662,24.59001461988304,76,0,2341.0,2371.0,2371.0,2341.0,1.57777777777766,51.57777777777766
