space_index,time_index,time_center_s,location_center_m,speed_kmh,sample_count,filled,t_bottom_left_s,t_bottom_right_s,t_top_right_s,t_top_left_s,x_bottom_m,x_top_m
0,93,2806.0,28.449999999999818,57.59067365835224,42,0,2791.0,2821.0,2821.0,2791.0,3.44999999999982,53.44999999999982
0,94,2836.0,28.449999999999818,63.98712643678161,29,0,2821.0,2851.0,2851.0,2821.0,3.44999999999982,53.44999999999982
0,95,2866.0,28.449999999999818,65.49867494824016,23,0,2851.0,2881.0,2881.0,2851.0,3.44999999999982,53.44999999999982
0,96,2896.0,28.449999999999818,69.58670634920637,20,0,2881.0,2911.0,2911.0,2881.0,3.44999999999982,53.44999999999982
0,97,2926.0,28.449999999999818,66.29810744810744,26,0,2911.0,2941.0,2941.0,2911.0,3.44999999999982,53.44999999999982
0,98,2956.0,28.449999999999818,60.715714285714284,31,0,2941.0,2971.0,2971.0,2941.0,3.44999999999982,53.44999999999982
0,99,2986.0,28.449999999999818,57.29428571428571,25,0,2971.0,3001.0,3001.0,2971.0,3.44999999999982,53.44999999999982
0,100,3016.0,28.449999999999818,57.71378339140534,41,0,3001.0,3031.0,3031.0,3001.0,3.44999999999982,53.44999999999982
0,101,3046.0,28.449999999999818,55.03123015873017,26,0,3031.0,3061.0,3061.0,3031.0,3.44999999999982,53.44999999999982
0,102,3076.0,28.449999999999818,50.11200345950347,39,0,3061.0,3091.0,3091.0,3061.0,3.44999999999982,53.44999999999982
0,103,3106.0,28.449999999999818,53.84162962962962,30,0,3091.0,3121.0,3121.0,3091.0,3.44999999999982,53.44999999999982
0,104,3136.0,28.449999999999818,46.77510416666666,32,0,3121.0,3151.0,3151.0,3121.0,3.44999999999982,53.44999999999982
0,105,3166.0,28.449999999999818,49.61244152046784,38,0,3151.0,3181.0,3181.0,3151.0,3.44999999999982,53.44999999999982
0,106,3196.0,28.449999999999818,51.30783783783784,37,0,3181.0,3211.0,3211.0,3181.0,3.44999999999982,53.44999999999982
0,107,3226.0,28.449999999999818,43.85882707570208,52,0,3211.0,3241.0,3241.0,3211.0,3.44999999999982,53.44999999999982
0,108,3256.0,28.449999999999818,34.63858024691358,36,0,3241.0,3271.0,3271.0,3241.0,3.44999999999982,53.44999999999982
0,109,3286.0,28.449999999999818,25.15563492063492,56,0,3271.0,3301.0,3301.0,3271.0,3.44999999999982,53.44999999999982
0,110,3316.0,28.449999999999818,17.63068783068783,63,0,3301.0,3331.0,3331.0,3301.0,3.44999999999982,53.44999999999982
0,111,3346.0,28.449999999999818,19.442941520467834,95,0,3331.0,3361.0,3361.0,3331.0,3.44999999999982,53.44999999999982
0,112,3376.0,28.449999999999818,22.6583781033781,78,0,3361.0,3391.0,3391.0,3361.0,3.44999999999982,53.44999999999982
0,113,3406.0,28.449999999999818,33.4075105406746,64,0,3391.0,3421.0,3421.0,3391.0,3.44999999999982,53.44999999999982
0,114,3436.0,28.449999999999818,38.57097286226319,62,0,3421.0,3451.0,3451.0,3421.0,3.44999999999982,53.44999999999982
0,115,3466.0,28.449999999999818,27.084494195688233,67,0,3451.0,3481.0,3481.0,3451.0,3.44999999999982,53.44999999999982
0,116,3496.0,28.449999999999818,23.20977513227513,75,0,3481.0,3511.0,3511.0,3481.0,3.44999999999982,53.44999999999982
0,117,3526.0,28.449999999999818,22.22416284184356,83,0,3511.0,3541.0,3541.0,3511.0,3.44999999999982,53.44999999999982
0,118,3556.0,28.449999999999818,18.046217372134045,90,0,3541.0,3571.0,3571.0,3541.0,3.44999999999982,53.44999999999982
0,119,3586.0,28.449999999999818,30.31748221127532,58,0,3571.0,3601.0,3601.0,3571.0,3.44999999999982,53.44999999999982
0,120,3616.0,28.449999999999818,33.00638095238095,15,0,3601.0,3631.0,3631.0,3601.0,3.44999999999982,53.44999999999982
0,121,3646.0,28.449999999999818,,0,0,3631.0,3661.0,3661.0,3631.0,3.44999999999982,53.44999999999982
0,122,3676.0,28.449999999999818,,0,0,3661.0,3691.0,3691.0,3661.0,3.44999999999982,53.44999999999982
0,123,3706.0,28.449999999999818,,0,0,3691.0,3721.0,3721.0,3691.0,3.44999999999982,53.44999999999982
0,124,3736.0,28.449999999999818,,0,0,3721.0,3751.0,3751.0,3721.0,3.44999999999982,53.44999999999982
0,125,3766.0,28.449999999999818,,0,0,3751.0,3781.0,3781.0,3751.0,3.44999999999982,53.44999999999982
0,126,3796.0,28.449999999999818,,0,0,3781.0,3811.0,3811.0,3781.0,3.44999999999982,53.44999999999982
0,127,3826.0,28.449999999999818,,0,0,3811.0,3841.0,3841.0,3811.0,3.44999999999982,53.44999999999982
0,128,3856.0,28.449999999999818,,0,0,3841.0,3871.0,3871.0,3841.0,3.44999999999982,53.44999999999982
0,129,3886.0,28.449999999999818,,0,0,3871.0,3901.0,3901.0,3871.0,3.44999999999982,53.44999999999982
1,0,16.0,78.44999999999982,69.14520000000002,25,0,1.0,31.0,31.0,1.0,53.44999999999982,103.44999999999982
1,1,46.0,78.44999999999982,67.85933333333334,15,0,31.0,61.0,61.0,31.0,53.44999999999982,103.44999999999982
1,2,76.0,78.44999999999982,63.9172,25,0,61.0,91.0,91.0,61.0,53.44999999999982,103.44999999999982
1,3,106.0,78.44999999999982,60.9590243902439,41,0,91.0,121.0,121.0,91.0,53.44999999999982,103.44999999999982
1,4,136.0,78.44999999999982,62.36741935483874,31,0,121.0,151.0,151.0,121.0,53.44999999999982,103.44999999999982
1,5,166.0,78.44999999999982,76.61181818181821,11,0,151.0,181.0,181.0,151.0,53.44999999999982,103.44999999999982
1,6,196.0,78.44999999999982,61.08156249999999,32,0,181.0,211.0,211.0,181.0,53.44999999999982,103.44999999999982
1,7,226.0,78.44999999999982,62.96419354838709,31,0,211.0,241.0,241.0,211.0,53.44999999999982,103.44999999999982
1,8,256.0,78.44999999999982,67.75499999999998,24,0,241.0,271.0,271.0,241.0,53.44999999999982,103.44999999999982
1,9,286.0,78.44999999999982,68.558125,32,0,271.0,301.0,301.0,271.0,53.44999999999982,103.44999999999982
1,10,316.0,78.44999999999982,57.74621621621623,37,0,301.0,331.0,331.0,301.0,53.44999999999982,103.44999999999982
1,11,346.0,78.44999999999982,75.51714285714286,14,0,331.0,361.0,361.0,331.0,53.44999999999982,103.44999999999982
1,12,376.0,78.44999999999982,67.52347826086955,23,0,361.0,391.0,391.0,361.0,53.44999999999982,103.44999999999982
1,13,406.0,78.44999999999982,67.7148275862069,29,0,391.0,421.0,421.0,391.0,53.44999999999982,103.44999999999982
1,14,436.0,78.44999999999982,61.17288888888889,45,0,421.0,451.0,451.0,421.0,53.44999999999982,103.44999999999982
1,15,466.0,78.44999999999982,64.19515151515152,33,0,451.0,481.0,481.0,451.0,53.44999999999982,103.44999999999982
1,16,496.0,78.44999999999982,70.05259259259259,27,0,481.0,511.0,511.0,481.0,53.44999999999982,103.44999999999982
1,17,526.0,78.44999999999982,72.31105263157895,19,0,511.0,541.0,541.0,511.0,53.44999999999982,103.44999999999982
1,18,556.0,78.44999999999982,63.97172413793103,29,0,541.0,571.0,571.0,541.0,53.44999999999982,103.44999999999982
1,19,586.0,78.44999999999982,63.84931034482758,29,0,571.0,601.0,601.0,571.0,53.44999999999982,103.44999999999982
1,20,616.0,78.44999999999982,66.12079999999999,25,0,601.0,631.0,631.0,601.0,53.44999999999982,103.44999999999982
1,21,646.0,78.44999999999982,62.56513513513512,37,0,631.0,661.0,661.0,631.0,53.44999999999982,103.44999999999982
1,22,676.0,78.44999999999982,69.01142857142857,21,0,661.0,691.0,691.0,661.0,53.44999999999982,103.44999999999982
1,23,706.0,78.44999999999982,68.57615384615386,26,0,691.0,721.0,721.0,691.0,53.44999999999982,103.44999999999982
1,24,736.0,78.44999999999982,62.581612903225796,31,0,721.0,751.0,751.0,721.0,53.44999999999982,103.44999999999982
1,25,766.0,78.44999999999982,62.02451612903225,31,0,751.0,781.0,781.0,751.0,53.44999999999982,103.44999999999982
1,26,796.0,78.44999999999982,60.27945945945945,37,0,781.0,811.0,811.0,781.0,53.44999999999982,103.44999999999982
1,27,826.0,78.44999999999982,66.32382352941175,34,0,811.0,841.0,841.0,811.0,53.44999999999982,103.44999999999982
1,28,856.0,78.44999999999982,59.473170731707306,41,0,841.0,871.0,871.0,841.0,53.44999999999982,103.44999999999982
1,29,886.0,78.44999999999982,56.48962962962963,54,0,871.0,901.0,901.0,871.0,53.44999999999982,103.44999999999982
1,30,916.0,78.44999999999982,58.578500000000005,40,0,901.0,931.0,931.0,901.0,53.44999999999982,103.44999999999982
1,31,946.0,78.44999999999982,66.36821428571429,28,0,931.0,961.0,961.0,931.0,53.44999999999982,103.44999999999982
1,32,976.0,78.44999999999982,62.68935483870968,31,0,961.0,991.0,991.0,961.0,53.44999999999982,103.44999999999982
1,33,1006.0,78.44999999999982,67.0917857142857,28,0,991.0,1021.0,1021.0,991.0,53.44999999999982,103.44999999999982
1,34,1036.0,78.44999999999982,74.58050000000001,20,0,1021.0,1051.0,1051.0,1021.0,53.44999999999982,103.44999999999982
1,35,1066.0,78.44999999999982,68.22296296296297,27,0,1051.0,1081.0,1081.0,1051.0,53.44999999999982,103.44999999999982
1,36,1096.0,78.44999999999982,66.47310344827585,29,0,1081.0,1111.0,1111.0,1081.0,53.44999999999982,103.44999999999982
1,37,1126.0,78.44999999999982,67.3975,16,0,1111.0,1141.0,1141.0,1111.0,53.44999999999982,103.44999999999982
1,38,1156.0,78.44999999999982,64.21,32,0,1141.0,1171.0,1171.0,1141.0,53.44999999999982,103.44999999999982
1,39,1186.0,78.44999999999982,67.41666666666667,15,0,1171.0,1201.0,1201.0,1171.0,53.44999999999982,103.44999999999982
1,40,1216.0,78.44999999999982,63.14162162162163,37,0,1201.0,1231.0,1231.0,1201.0,53.44999999999982,103.44999999999982
1,41,1246.0,78.44999999999982,60.48842105263158,19,0,1231.0,1261.0,1261.0,1231.0,53.44999999999982,103.44999999999982
1,42,1276.0,78.44999999999982,63.33666666666665,27,0,1261.0,1291.0,1291.0,1261.0,53.44999999999982,103.44999999999982
1,43,1306.0,78.44999999999982,60.956285714285706,35,0,1291.0,1321.0,1321.0,1291.0,53.44999999999982,103.44999999999982
1,44,1336.0,78.44999999999982,66.71931034482758,29,0,1321.0,1351.0,1351.0,1321.0,53.44999999999982,103.44999999999982
1,45,1366.0,78.44999999999982,60.45000000000002,37,0,1351.0,1381.0,1381.0,1351.0,53.44999999999982,103.44999999999982
1,46,1396.0,78.44999999999982,65.13322580645159,31,0,1381.0,1411.0,1411.0,1381.0,53.44999999999982,103.44999999999982
1,47,1426.0,78.44999999999982,71.37363636363636,22,0,1411.0,1441.0,1441.0,1411.0,53.44999999999982,103.44999999999982
1,48,1456.0,78.44999999999982,71.07964285714283,28,0,1441.0,1471.0,1471.0,1441.0,53.44999999999982,103.44999999999982
1,49,1486.0,78.44999999999982,63.529374999999995,32,0,1471.0,1501.0,1501.0,1471.0,53.44999999999982,103.44999999999982
1,50,1516.0,78.44999999999982,63.74722222222223,36,0,1501.0,1531.0,1531.0,1501.0,53.44999999999982,103.44999999999982
1,51,1546.0,78.44999999999982,75.64,24,0,1531.0,1561.0,1561.0,1531.0,53.44999999999982,103.44999999999982
1,52,1576.0,78.44999999999982,71.5907142857143,28,0,1561.0,1591.0,1591.0,1561.0,53.44999999999982,103.44999999999982
1,53,1606.0,78.44999999999982,64.53421052631579,19,0,1591.0,1621.0,1621.0,1591.0,53.44999999999982,103.44999999999982
1,54,1636.0,78.44999999999982,66.6517857142857,28,0,1621.0,1651.0,1651.0,1621.0,53.44999999999982,103.44999999999982
1,55,1666.0,78.44999999999982,62.7456,25,0,1651.0,1681.0,1681.0,1651.0,53.44999999999982,103.44999999999982
1,56,1696.0,78.44999999999982,66.74258064516128,31,0,1681.0,1711.0,1711.0,1681.0,53.44999999999982,103.44999999999982
1,57,1726.0,78.44999999999982,60.12949999999999,40,0,1711.0,1741.0,1741.0,1711.0,53.44999999999982,103.44999999999982
1,58,1756.0,78.44999999999982,67.1925,28,0,1741.0,1771.0,1771.0,1741.0,53.44999999999982,103.44999999999982
1,59,1786.0,78.44999999999982,67.17352941176469,34,0,1771.0,1801.0,1801.0,1771.0,53.44999999999982,103.44999999999982
1,60,1816.0,78.44999999999982,61.3825806451613,31,0,1801.0,1831.0,1831.0,1801.0,53.44999999999982,103.44999999999982
1,61,1846.0,78.44999999999982,66.46000000000002,27,0,1831.0,1861.0,1861.0,1831.0,53.44999999999982,103.44999999999982
1,62,1876.0,78.44999999999982,66.97115384615385,26,0,1861.0,1891.0,1891.0,1861.0,53.44999999999982,103.44999999999982
1,63,1906.0,78.44999999999982,65.33309523809524,28,0,1891.0,1921.0,1921.0,1891.0,53.44999999999982,103.44999999999982
1,64,1936.0,78.44999999999982,69.35600000000001,15,0,1921.0,1951.0,1951.0,1921.0,53.44999999999982,103.44999999999982
1,65,1966.0,78.44999999999982,65.97880000000002,25,0,1951.0,1981.0,1981.0,1951.0,53.44999999999982,103.44999999999982
1,66,1996.0,78.44999999999982,59.261190476190485,42,0,1981.0,2011.0,2011.0,1981.0,53.44999999999982,103.44999999999982
1,67,2026.0,78.44999999999982,57.794166666666655,12,0,2011.0,2041.0,2041.0,2011.0,53.44999999999982,103.44999999999982
