space_index,time_index,time_center_s,location_center_m,speed_kmh,sample_count,filled,t_bottom_left_s,t_bottom_right_s,t_top_right_s,t_top_left_s,x_bottom_m,x_top_m
0,0,16.0,26.37999999999984,67.62517989417988,15,0,1.0,31.0,31.0,1.0,1.37999999999984,51.37999999999984
0,1,46.0,26.37999999999984,65.05773968253969,25,0,31.0,61.0,61.0,31.0,1.37999999999984,51.37999999999984
0,2,76.0,26.37999999999984,66.09253607503607,22,0,61.0,91.0,91.0,61.0,1.37999999999984,51.37999999999984
0,3,106.0,26.37999999999984,68.41632352941176,17,0,91.0,121.0,121.0,91.0,1.37999999999984,51.37999999999984
0,4,136.0,26.37999999999984,63.11676587301588,26,0,121.0,151.0,151.0,121.0,1.37999999999984,51.37999999999984
0,5,166.0,26.37999999999984,64.17424309229865,27,0,151.0,181.0,181.0,151.0,1.37999999999984,51.37999999999984
0,6,196.0,26.37999999999984,67.88173544973544,15,0,181.0,211.0,211.0,181.0,1.37999999999984,51.37999999999984
0,7,226.0,26.37999999999984,68.66682539682539,14,0,211.0,241.0,241.0,211.0,1.37999999999984,51.37999999999984
0,8,256.0,26.37999999999984,73.96664399092971,14,0,241.0,271.0,271.0,241.0,1.37999999999984,51.37999999999984
0,9,286.0,26.37999999999984,66.6625,20,0,271.0,301.0,301.0,271.0,1.37999999999984,51.37999999999984
0,10,316.0,26.37999999999984,70.93416040100252,19,0,301.0,331.0,331.0,301.0,1.37999999999984,51.37999999999984
0,11,346.0,26.37999999999984,69.54839026915114,23,0,331.0,361.0,361.0,331.0,1.37999999999984,51.37999999999984
0,12,376.0,26.37999999999984,67.2789075630252,17,0,361.0,391.0,391.0,361.0,1.37999999999984,51.37999999999984
0,13,406.0,26.37999999999984,71.93626700680272,14,0,391.0,421.0,421.0,391.0,1.37999999999984,51.37999999999984
0,14,436.0,26.37999999999984,65.92916666666667,17,0,421.0,451.0,451.0,421.0,1.37999999999984,51.37999999999984
0,15,466.0,26.37999999999984,67.99933333333333,15,0,451.0,481.0,481.0,451.0,1.37999999999984,51.37999999999984
0,16,496.0,26.37999999999984,65.16794117647059,17,0,481.0,511.0,511.0,481.0,1.37999999999984,51.37999999999984
0,17,526.0,26.37999999999984,67.79721088435375,14,0,511.0,541.0,541.0,511.0,1.37999999999984,51.37999999999984
0,18,556.0,26.37999999999984,67.80428571428571,23,0,541.0,571.0,571.0,541.0,1.37999999999984,51.37999999999984
0,19,586.0,26.37999999999984,68.004375,16,0,571.0,601.0,601.0,571.0,1.37999999999984,51.37999999999984
0,20,616.0,26.37999999999984,66.58179894179895,18,0,601.0,631.0,631.0,601.0,1.37999999999984,51.37999999999984
0,21,646.0,26.37999999999984,65.40074074074073,24,0,631.0,661.0,661.0,631.0,1.37999999999984,51.37999999999984
0,22,676.0,26.37999999999984,60.17346031746031,25,0,661.0,691.0,691.0,661.0,1.37999999999984,51.37999999999984
0,23,706.0,26.37999999999984,63.04704365079366,26,0,691.0,721.0,721.0,691.0,1.37999999999984,51.37999999999984
0,24,736.0,26.37999999999984,69.2764172335601,21,0,721.0,751.0,751.0,721.0,1.37999999999984,51.37999999999984
0,25,766.0,26.37999999999984,66.59132653061225,14,0,751.0,781.0,781.0,751.0,1.37999999999984,51.37999999999984
0,26,796.0,26.37999999999984,65.58672514619882,19,0,781.0,811.0,811.0,781.0,1.37999999999984,51.37999999999984
0,27,826.0,26.37999999999984,59.927968750000005,16,0,811.0,841.0,841.0,811.0,1.37999999999984,51.37999999999984
0,28,856.0,26.37999999999984,58.213251231527096,29,0,841.0,871.0,871.0,841.0,1.37999999999984,51.37999999999984
0,29,886.0,26.37999999999984,66.86522297808011,21,0,871.0,901.0,901.0,871.0,1.37999999999984,51.37999999999984
0,30,916.0,26.37999999999984,71.49309523809525,14,0,901.0,931.0,931.0,901.0,1.37999999999984,51.37999999999984
0,31,946.0,26.37999999999984,67.66970760233917,19,0,931.0,961.0,961.0,931.0,1.37999999999984,51.37999999999984
0,32,976.0,26.37999999999984,65.05329156223894,19,0,961.0,991.0,991.0,961.0,1.37999999999984,51.37999999999984
0,33,1006.0,26.37999999999984,59.76421746031746,25,0,991.0,1021.0,1021.0,991.0,1.37999999999984,51.37999999999984
0,34,1036.0,26.37999999999984,65.67960565476191,16,0,1021.0,1051.0,1051.0,1021.0,1.37999999999984,51.37999999999984
0,35,1066.0,26.37999999999984,70.55466374269004,19,0,1051.0,1081.0,1081.0,1051.0,1.37999999999984,51.37999999999984
0,36,1096.0,26.37999999999984,67.9217857142857,17,0,1081.0,1111.0,1111.0,1081.0,1.37999999999984,51.37999999999984
0,37,1126.0,26.37999999999984,63.352185592185606,26,0,1111.0,1141.0,1141.0,1111.0,1.37999999999984,51.37999999999984
0,38,1156.0,26.37999999999984,60.025744444444456,25,0,1141.0,1171.0,1171.0,1141.0,1.37999999999984,51.37999999999984
0,39,1186.0,26.37999999999984,70.893,10,0,1171.0,1201.0,1201.0,1171.0,1.37999999999984,51.37999999999984
0,40,1216.0,26.37999999999984,63.03675485008818,27,0,1201.0,1231.0,1231.0,1201.0,1.37999999999984,51.37999999999984
0,41,1246.0,26.37999999999984,69.06999206349207,20,0,1231.0,1261.0,1261.0,1231.0,1.37999999999984,51.37999999999984
0,42,1276.0,26.37999999999984,59.387619047619054,16,0,1261.0,1291.0,1291.0,1261.0,1.37999999999984,51.37999999999984
0,43,1306.0,26.37999999999984,62.387889266817844,21,0,1291.0,1321.0,1321.0,1291.0,1.37999999999984,51.37999999999984
0,44,1336.0,26.37999999999984,70.39833333333334,12,0,1321.0,1351.0,1351.0,1321.0,1.37999999999984,51.37999999999984
0,45,1366.0,26.37999999999984,62.47417529330574,23,0,1351.0,1381.0,1381.0,1351.0,1.37999999999984,51.37999999999984
0,46,1396.0,26.37999999999984,61.5891462585034,35,0,1381.0,1411.0,1411.0,1381.0,1.37999999999984,51.37999999999984
0,47,1426.0,26.37999999999984,58.14997695852534,31,0,1411.0,1441.0,1441.0,1411.0,1.37999999999984,51.37999999999984
0,48,1456.0,26.37999999999984,57.13116049382717,45,0,1441.0,1471.0,1471.0,1441.0,1.37999999999984,51.37999999999984
0,49,1486.0,26.37999999999984,65.08768398268398,22,0,1471.0,1501.0,1501.0,1471.0,1.37999999999984,51.37999999999984
0,50,1516.0,26.37999999999984,68.88151190476191,20,0,1501.0,1531.0,1531.0,1501.0,1.37999999999984,51.37999999999984
0,51,1546.0,26.37999999999984,61.22423076923077,13,0,1531.0,1561.0,1561.0,1531.0,1.37999999999984,51.37999999999984
0,52,1576.0,26.37999999999984,60.71570634920634,30,0,1561.0,1591.0,1591.0,1561.0,1.37999999999984,51.37999999999984
0,53,1606.0,26.37999999999984,57.13297142857144,25,0,1591.0,1621.0,1621.0,1591.0,1.37999999999984,51.37999999999984
0,54,1636.0,26.37999999999984,58.53987528344671,21,0,1621.0,1651.0,1651.0,1621.0,1.37999999999984,51.37999999999984
0,55,1666.0,26.37999999999984,67.00674731182795,31,0,1651.0,1681.0,1681.0,1651.0,1.37999999999984,51.37999999999984
0,56,1696.0,26.37999999999984,63.64227777777777,20,0,1681.0,1711.0,1711.0,1681.0,1.37999999999984,51.37999999999984
0,57,1726.0,26.37999999999984,59.78335317460317,32,0,1711.0,1741.0,1741.0,1711.0,1.37999999999984,51.37999999999984
0,58,1756.0,26.37999999999984,60.70948156682029,31,0,1741.0,1771.0,1771.0,1741.0,1.37999999999984,51.37999999999984
0,59,1786.0,26.37999999999984,68.97555555555557,12,0,1771.0,1801.0,1801.0,1771.0,1.37999999999984,51.37999999999984
0,60,1816.0,26.37999999999984,64.21400604686319,21,0,1801.0,1831.0,1831.0,1801.0,1.37999999999984,51.37999999999984
0,61,1846.0,26.37999999999984,58.22993028743029,37,0,1831.0,1861.0,1861.0,1831.0,1.37999999999984,51.37999999999984
0,62,1876.0,26.37999999999984,55.37621527777778,32,0,1861.0,1891.0,1891.0,1861.0,1.37999999999984,51.37999999999984
0,63,1906.0,26.37999999999984,60.47763888888888,30,0,1891.0,1921.0,1921.0,1891.0,1.37999999999984,51.37999999999984
