space_index,time_index,time_center_s,location_center_m,speed_kmh,sample_count,filled,t_bottom_left_s,t_bottom_right_s,t_top_right_s,t_top_left_s,x_bottom_m,x_top_m
0,38,1156.0,28.30000000000009,48.090964052287596,51,0,1141.0,1171.0,1171.0,1141.0,3.30000000000009,53.30000000000009
0,39,1186.0,28.30000000000009,44.26883597883598,42,0,1171.0,1201.0,1201.0,1171.0,3.30000000000009,53.30000000000009
0,40,1216.0,28.30000000000009,56.505871126228264,21,0,1201.0,1231.0,1231.0,1201.0,3.30000000000009,53.30000000000009
0,41,1246.0,28.30000000000009,57.35103896103896,33,0,1231.0,1261.0,1261.0,1231.0,3.30000000000009,53.30000000000009
0,42,1276.0,28.30000000000009,56.67003734827263,34,0,1261.0,1291.0,1291.0,1261.0,3.30000000000009,53.30000000000009
0,43,1306.0,28.30000000000009,54.36324074074074,45,0,1291.0,1321.0,1321.0,1291.0,3.30000000000009,53.30000000000009
0,44,1336.0,28.30000000000009,54.423154761904755,34,0,1321.0,1351.0,1351.0,1321.0,3.30000000000009,53.30000000000009
0,45,1366.0,28.30000000000009,57.48831216931218,30,0,1351.0,1381.0,1381.0,1351.0,3.30000000000009,53.30000000000009
0,46,1396.0,28.30000000000009,51.1926655719759,29,0,1381.0,1411.0,1411.0,1381.0,3.30000000000009,53.30000000000009
0,47,1426.0,28.30000000000009,40.82170833333332,60,0,1411.0,1441.0,1441.0,1411.0,3.30000000000009,53.30000000000009
0,48,1456.0,28.30000000000009,36.36004712301588,64,0,1441.0,1471.0,1471.0,1441.0,3.30000000000009,53.30000000000009
0,49,1486.0,28.30000000000009,41.265465747702585,57,0,1471.0,1501.0,1501.0,1471.0,3.30000000000009,53.30000000000009
